"TIME_PERIOD","LASTNAME","GDEKT","RANG_KT","VALUE","OBS_STATUS"
"2021","Dodaj","AG","719","139","A"
"2021","Hagmann","AG","719","139","A"
"2021","Hodzic","AG","719","139","A"
"2021","Läuchli","AG","719","139","A"
"2021","Nyffeler","AG","719","139","A"
"2021","Grenacher","AG","726","138","A"
"2021","Linder","AG","726","138","A"
"2021","Wüest","AG","726","138","A"
"2021","Fretz","AG","729","137","A"
"2021","Häuptli","AG","729","137","A"
"2021","Lütolf","AG","729","137","A"
"2021","Oppliger","AG","729","137","A"
"2021","Schuhmacher","AG","729","137","A"
"2021","Burkhalter","AG","734","136","A"
"2021","Bürgler","AG","734","136","A"
"2021","Landolt","AG","734","136","A"
"2021","Lindenmann","AG","734","136","A"
"2021","Lopez","AG","734","136","A"
"2021","Wegmann","AG","734","136","A"
"2021","Bigler","AG","740","135","A"
"2021","Deppeler","AG","740","135","A"
"2021","Haliti","AG","740","135","A"
"2021","Hänni","AG","740","135","A"
"2021","Memeti","AG","744","134","A"
"2021","Herzig","AG","745","133","A"
"2021","Jung","AG","745","133","A"
"2021","Welti","AG","745","133","A"
"2021","Wiedmer","AG","745","133","A"
"2021","Germann","AG","749","132","A"
"2021","Greco","AG","749","132","A"
"2021","Kasper","AG","749","132","A"
"2021","Nyffenegger","AG","749","132","A"
"2021","Riesen","AG","749","132","A"
"2021","Steimer","AG","749","132","A"
"2021","Tomic","AG","749","132","A"
"2021","Arslan","AG","756","131","A"
"2021","Bodmer","AG","756","131","A"
"2021","Born","AG","756","131","A"
"2021","de Sousa","AG","756","131","A"
"2021","Hyseni","AG","756","131","A"
"2021","Kym","AG","756","131","A"
"2021","Spuhler","AG","756","131","A"
"2021","Aydin","AG","763","130","A"
"2021","Burkhardt","AG","763","130","A"
"2021","Eggenberger","AG","763","130","A"
"2021","Gmür","AG","763","130","A"
"2021","Keranovic","AG","763","130","A"
"2021","Klein","AG","763","130","A"
"2021","Schaad","AG","763","130","A"
"2021","Thoma","AG","763","130","A"
"2021","Gjini","AG","771","129","A"
"2021","Maksuti","AG","771","129","A"
"2021","Markwalder","AG","771","129","A"
"2021","Polat","AG","771","129","A"
"2021","Ramseier","AG","771","129","A"
"2021","Stenz","AG","771","129","A"
"2021","Acklin","AG","777","128","A"
"2021","Bichsel","AG","777","128","A"
"2021","Joss","AG","777","128","A"
"2021","Gassmann","AG","780","127","A"
"2021","Schleuniger","AG","780","127","A"
"2021","Soder","AG","780","127","A"
"2021","Vasic","AG","780","127","A"
"2021","Arifaj","AG","784","126","A"
"2021","Demir","AG","784","126","A"
"2021","Flück","AG","784","126","A"
"2021","Kündig","AG","784","126","A"
"2021","Schulthess","AG","784","126","A"
"2021","Spahiu","AG","784","126","A"
"2021","Züger","AG","784","126","A"
"2021","Albrecht","AG","791","125","A"
"2021","Brönnimann","AG","791","125","A"
"2021","Kloter","AG","791","125","A"
"2021","Kummer","AG","791","125","A"
"2021","Lazarevic","AG","791","125","A"
"2021","Maag","AG","791","125","A"
"2021","Moos","AG","791","125","A"
"2021","Schwarb","AG","791","125","A"
"2021","Sturzenegger","AG","791","125","A"
"2021","Almeida","AG","800","124","A"
"2021","Bernasconi","AG","800","124","A"
"2021","Kim","AG","800","124","A"
"2021","Kolgeci","AG","800","124","A"
"2021","Perez","AG","800","124","A"
"2021","Strasser","AG","800","124","A"
"2021","Wietlisbach","AG","800","124","A"
"2021","Zinniker","AG","800","124","A"
"2021","Kamber","AG","808","123","A"
"2021","Künzi","AG","808","123","A"
"2021","Mohamed","AG","808","123","A"
"2021","Wetzel","AG","808","123","A"
"2021","Ackle","AG","812","122","A"
"2021","Aeberhard","AG","812","122","A"
"2021","Ferrari","AG","812","122","A"
"2021","Gebhard","AG","812","122","A"
"2021","Dauti","AG","816","121","A"
"2021","Heggli","AG","816","121","A"
"2021","Maksimovic","AG","816","121","A"
"2021","Maric","AG","816","121","A"
"2021","Mattenberger","AG","816","121","A"
"2021","Meili","AG","816","121","A"
"2021","Sollberger","AG","816","121","A"
"2021","Spuler","AG","816","121","A"
"2021","Zeqiri","AG","816","121","A"
"2021","Aeschbacher","AG","825","120","A"
"2021","Bitterli","AG","825","120","A"
"2021","Buck","AG","825","120","A"
"2021","Fröhlich","AG","825","120","A"
"2021","Mendes","AG","825","120","A"
"2021","Niederer","AG","825","120","A"
"2021","Ristic","AG","825","120","A"
"2021","Bütikofer","AG","832","119","A"
"2021","Djordjevic","AG","832","119","A"
"2021","Kämpf","AG","832","119","A"
"2021","Leuthard","AG","832","119","A"
"2021","Hüsler","AG","836","118","A"
"2021","Jud","AG","836","118","A"
"2021","Keiser","AG","836","118","A"
"2021","Müri","AG","836","118","A"
"2021","Burgener","AG","840","117","A"
"2021","Eberhard","AG","840","117","A"
"2021","Hegglin","AG","840","117","A"
"2021","Knezevic","AG","840","117","A"
"2021","Neziri","AG","840","117","A"
"2021","Sax","AG","840","117","A"
"2021","Soares","AG","840","117","A"
"2021","Spielmann","AG","840","117","A"
"2021","Babic","AG","848","116","A"
"2021","Bürgin","AG","848","116","A"
"2021","Eng","AG","848","116","A"
"2021","Fiechter","AG","848","116","A"
"2021","Habegger","AG","848","116","A"
"2021","Krummenacher","AG","848","116","A"
"2021","Kurmann","AG","848","116","A"
"2021","Lützelschwab","AG","848","116","A"
"2021","Rykart","AG","848","116","A"
"2021","Schläpfer","AG","848","116","A"
"2021","Singh","AG","848","116","A"
"2021","Zuber","AG","848","116","A"
"2021","Buchmann","AG","860","115","A"
"2021","Correia","AG","860","115","A"
"2021","Dobler","AG","860","115","A"
"2021","Eggimann","AG","860","115","A"
"2021","Heim","AG","860","115","A"
"2021","Kammermann","AG","860","115","A"
"2021","Kara","AG","860","115","A"
"2021","Renold","AG","860","115","A"
"2021","Rüetschi","AG","860","115","A"
"2021","Sibold","AG","860","115","A"
"2021","Spring","AG","860","115","A"
"2021","Wohler","AG","860","115","A"
"2021","Aliaj","AG","872","114","A"
"2021","Alija","AG","872","114","A"
"2021","Bögli","AG","872","114","A"
"2021","Böhler","AG","872","114","A"
"2021","Esposito","AG","872","114","A"
"2021","Gauch","AG","872","114","A"
"2021","Lleshaj","AG","872","114","A"
"2021","Wetter","AG","872","114","A"
"2021","Zgraggen","AG","872","114","A"
"2021","Elsener","AG","881","113","A"
"2021","Hugentobler","AG","881","113","A"
"2021","Rothenbühler","AG","881","113","A"
"2021","Stähli","AG","881","113","A"
"2021","Barmettler","AG","885","112","A"
"2021","Filipovic","AG","885","112","A"
"2021","Hollenstein","AG","885","112","A"
"2021","Hollinger","AG","885","112","A"
"2021","Jörg","AG","885","112","A"
"2021","Brühlmann","AG","890","111","A"
"2021","Dinkel","AG","890","111","A"
"2021","Galliker","AG","890","111","A"
"2021","Gisi","AG","890","111","A"
"2021","Juric","AG","890","111","A"
"2021","Luginbühl","AG","890","111","A"
"2021","Martinovic","AG","890","111","A"
"2021","Mühlemann","AG","890","111","A"
"2021","Rrahmani","AG","890","111","A"
"2021","Stirnimann","AG","890","111","A"
"2021","von Allmen","AG","890","111","A"
"2021","Bruderer","AG","901","110","A"
"2021","Estermann","AG","901","110","A"
"2021","Fellmann","AG","901","110","A"
"2021","Gallo","AG","901","110","A"
"2021","Geissbühler","AG","901","110","A"
"2021","Hutter","AG","901","110","A"
"2021","Moreira","AG","901","110","A"
"2021","Mustafi","AG","901","110","A"
"2021","Rodel","AG","901","110","A"
"2021","Sanchez","AG","901","110","A"
"2021","Zweifel","AG","901","110","A"
"2021","Affolter","AG","912","109","A"
"2021","Anliker","AG","912","109","A"
"2021","Castro","AG","912","109","A"
"2021","Fahrni","AG","912","109","A"
"2021","Frauchiger","AG","912","109","A"
"2021","Lauper","AG","912","109","A"
"2021","Mächler","AG","912","109","A"
"2021","Ramos","AG","912","109","A"
"2021","Hassan","AG","920","108","A"
"2021","Kühne","AG","920","108","A"
"2021","Marjanovic","AG","920","108","A"
"2021","Plattner","AG","920","108","A"
"2021","Rölli","AG","920","108","A"
"2021","Salzmann","AG","920","108","A"
"2021","Aegerter","AG","926","107","A"
"2021","Bossert","AG","926","107","A"
"2021","Bruno","AG","926","107","A"
"2021","Gilgen","AG","926","107","A"
"2021","Isufi","AG","926","107","A"
"2021","Kelmendi","AG","926","107","A"
"2021","Ledermann","AG","926","107","A"
"2021","Pnishi","AG","926","107","A"
"2021","Soland","AG","926","107","A"
"2021","Spillmann","AG","926","107","A"
"2021","Stauber","AG","926","107","A"
"2021","Bürge","AG","937","106","A"
"2021","Destani","AG","937","106","A"
"2021","Grossmann","AG","937","106","A"
"2021","Hausmann","AG","937","106","A"
"2021","Holzer","AG","937","106","A"
"2021","Schnider","AG","937","106","A"
"2021","Azizi","AG","943","105","A"
"2021","Diethelm","AG","943","105","A"
"2021","Frrokaj","AG","943","105","A"
"2021","Guggisberg","AG","943","105","A"
"2021","Halter","AG","943","105","A"
"2021","Kleeb","AG","943","105","A"
"2021","Rubin","AG","943","105","A"
"2021","Sousa","AG","943","105","A"
"2021","Stebler","AG","943","105","A"
"2021","Umiker","AG","943","105","A"
"2021","Biedermann","AG","953","104","A"
"2021","Breitenstein","AG","953","104","A"
"2021","Bunjaku","AG","953","104","A"
"2021","Carvalho","AG","953","104","A"
"2021","Dina","AG","953","104","A"
"2021","Galli","AG","953","104","A"
"2021","Kiefer","AG","953","104","A"
"2021","Kocher","AG","953","104","A"
"2021","Peric","AG","953","104","A"
"2021","Adler","AG","962","103","A"
"2021","Antic","AG","962","103","A"
"2021","Arnet","AG","962","103","A"
"2021","Imfeld","AG","962","103","A"
"2021","Pajaziti","AG","962","103","A"
"2021","Sprenger","AG","962","103","A"
"2021","Brechbühl","AG","968","102","A"
"2021","Brkic","AG","968","102","A"
"2021","Elezi","AG","968","102","A"
"2021","Gugelmann","AG","968","102","A"
"2021","Künzler","AG","968","102","A"
"2021","Lorenz","AG","968","102","A"
"2021","Mazzotta","AG","968","102","A"
"2021","Nagy","AG","968","102","A"
"2021","Orlando","AG","968","102","A"
"2021","Rudin","AG","968","102","A"
"2021","Scheurer","AG","968","102","A"
"2021","von Känel","AG","968","102","A"
"2021","Gurtner","AG","980","101","A"
"2021","Helbling","AG","980","101","A"
"2021","Hotz","AG","980","101","A"
"2021","Milosevic","AG","980","101","A"
"2021","Niederhauser","AG","980","101","A"
"2021","Pabst","AG","980","101","A"
"2021","Rohrbach","AG","980","101","A"
"2021","Sahiti","AG","980","101","A"
"2021","Schröder","AG","980","101","A"
"2021","Vieira","AG","980","101","A"
"2021","Aebersold","AG","990","100","A"
"2021","Birri","AG","990","100","A"
"2021","Conrad","AG","990","100","A"
"2021","Dalipi","AG","990","100","A"
"2021","Haus","AG","990","100","A"
"2021","Kostic","AG","990","100","A"
"2021","Kreienbühl","AG","990","100","A"
"2021","Nrecaj","AG","990","100","A"
"2021","Redzepi","AG","990","100","A"
"2021","Rüegsegger","AG","990","100","A"
"2021","Schärli","AG","990","100","A"
"2021","Spycher","AG","990","100","A"
"2021","Wacker","AG","990","100","A"
"2021","Wälty","AG","990","100","A"
"2021","Binggeli","AG","1004","99","A"
"2021","Hartmeier","AG","1004","99","A"
"2021","Humm","AG","1004","99","A"
"2021","Leibundgut","AG","1004","99","A"
"2021","Rast","AG","1004","99","A"
"2021","Rechsteiner","AG","1004","99","A"
"2021","Säuberli","AG","1004","99","A"
"2021","Vonlanthen","AG","1004","99","A"
"2021","Fontana","AG","1012","98","A"
"2021","Gabriel","AG","1012","98","A"
"2021","Hossli","AG","1012","98","A"
"2021","Merkofer","AG","1012","98","A"
"2021","Schuppisser","AG","1012","98","A"
"2021","Schwitter","AG","1012","98","A"
"2021","von Burg","AG","1012","98","A"
"2021","Wülser","AG","1012","98","A"
"2021","Xheladini","AG","1012","98","A"
"2021","Zihlmann","AG","1012","98","A"
"2021","Özdemir","AG","1012","98","A"
"2021","Bamert","AG","1023","97","A"
"2021","de Almeida","AG","1023","97","A"
"2021","Eicher","AG","1023","97","A"
"2021","Gutknecht","AG","1023","97","A"
"2021","Irniger","AG","1023","97","A"
"2021","Künzle","AG","1023","97","A"
"2021","Maloku","AG","1023","97","A"
"2021","Rutz","AG","1023","97","A"
"2021","Schiess","AG","1023","97","A"
"2021","Wyrsch","AG","1023","97","A"
"2021","Blank","AG","1033","96","A"
"2021","Geissberger","AG","1033","96","A"
"2021","Hoxhaj","AG","1033","96","A"
"2021","Huynh","AG","1033","96","A"
"2021","Mauch","AG","1033","96","A"
"2021","Niklaus","AG","1033","96","A"
"2021","Oesch","AG","1033","96","A"
"2021","Rennhard","AG","1033","96","A"
"2021","Richard","AG","1033","96","A"
"2021","Schenkel","AG","1033","96","A"
"2021","Scheuber","AG","1033","96","A"
"2021","Wasser","AG","1033","96","A"
"2021","Bhend","AG","1045","95","A"
"2021","de Jesus","AG","1045","95","A"
"2021","Dubler","AG","1045","95","A"
"2021","Ebner","AG","1045","95","A"
"2021","Fasler","AG","1045","95","A"
"2021","Fries","AG","1045","95","A"
"2021","Gyger","AG","1045","95","A"
"2021","Howald","AG","1045","95","A"
"2021","Ledergerber","AG","1045","95","A"
"2021","Leubin","AG","1045","95","A"
"2021","Lukic","AG","1045","95","A"
"2021","Mühlethaler","AG","1045","95","A"
"2021","Oberle","AG","1045","95","A"
"2021","Regli","AG","1045","95","A"
"2021","Reichmuth","AG","1045","95","A"
"2021","Walder","AG","1045","95","A"
"2021","Dedaj","AG","1061","94","A"
"2021","Eichholzer","AG","1061","94","A"
"2021","Feller","AG","1061","94","A"
"2021","Günther","AG","1061","94","A"
"2021","Reck","AG","1061","94","A"
"2021","Vonäsch","AG","1061","94","A"
"2021","Wyler","AG","1061","94","A"
"2021","Wyser","AG","1061","94","A"
"2021","Berz","AG","1069","93","A"
"2021","Bruhin","AG","1069","93","A"
"2021","Duss","AG","1069","93","A"
"2021","Glaus","AG","1069","93","A"
"2021","Haberstich","AG","1069","93","A"
"2021","Lässer","AG","1069","93","A"
"2021","Messmer","AG","1069","93","A"
"2021","Nauer","AG","1069","93","A"
"2021","Rebmann","AG","1069","93","A"
"2021","Schaufelberger","AG","1069","93","A"
"2021","Sherifi","AG","1069","93","A"
"2021","Tunaj","AG","1069","93","A"
"2021","Walde","AG","1069","93","A"
"2021","Wertli","AG","1069","93","A"
"2021","Zeier","AG","1069","93","A"
"2021","Ajeti","AG","1084","92","A"
"2021","Alvarez","AG","1084","92","A"
"2021","Ameti","AG","1084","92","A"
"2021","Asllani","AG","1084","92","A"
"2021","Beqiraj","AG","1084","92","A"
"2021","Bianchi","AG","1084","92","A"
"2021","Bösiger","AG","1084","92","A"
"2021","Etterlin","AG","1084","92","A"
"2021","Heer","AG","1084","92","A"
"2021","Hürbin","AG","1084","92","A"
"2021","Li","AG","1084","92","A"
"2021","Rindlisbacher","AG","1084","92","A"
"2021","Rosenberg","AG","1084","92","A"
"2021","Rütimann","AG","1084","92","A"
"2021","Schnetzler","AG","1084","92","A"
"2021","Waldvogel","AG","1084","92","A"
"2021","Winiger","AG","1084","92","A"
"2021","Zivkovic","AG","1084","92","A"
"2021","Fluri","AG","1102","91","A"
"2021","Hegi","AG","1102","91","A"
"2021","Kqira","AG","1102","91","A"
"2021","Lange","AG","1102","91","A"
"2021","Nikolla","AG","1102","91","A"
"2021","Rippstein","AG","1102","91","A"
"2021","Schmitt","AG","1102","91","A"
"2021","Wieser","AG","1102","91","A"
"2021","Bertschinger","AG","1110","90","A"
"2021","Dörig","AG","1110","90","A"
"2021","Forrer","AG","1110","90","A"
"2021","Gajic","AG","1110","90","A"
"2021","Hajdaraj","AG","1110","90","A"
"2021","Holenstein","AG","1110","90","A"
"2021","Laubacher","AG","1110","90","A"
"2021","Limacher","AG","1110","90","A"
"2021","Morf","AG","1110","90","A"
"2021","Salihu","AG","1110","90","A"
"2021","Schneiter","AG","1110","90","A"
"2021","Stevanovic","AG","1110","90","A"
"2021","Wieland","AG","1110","90","A"
"2021","Bill","AG","1123","89","A"
"2021","Bitter","AG","1123","89","A"
"2021","Breitschmid","AG","1123","89","A"
"2021","Günes","AG","1123","89","A"
"2021","Karli","AG","1123","89","A"
"2021","Kottmann","AG","1123","89","A"
"2021","Nägeli","AG","1123","89","A"
"2021","Peier","AG","1123","89","A"
"2021","Tschumi","AG","1123","89","A"
"2021","Uhlmann","AG","1123","89","A"
"2021","Ukshini","AG","1123","89","A"
"2021","Wang","AG","1123","89","A"
"2021","Aebischer","AG","1135","88","A"
"2021","Bracher","AG","1135","88","A"
"2021","Felix","AG","1135","88","A"
"2021","Fink","AG","1135","88","A"
"2021","Gugger","AG","1135","88","A"
"2021","Hirzel","AG","1135","88","A"
"2021","Hurni","AG","1135","88","A"
"2021","Hämmerli","AG","1135","88","A"
"2021","Ibraimi","AG","1135","88","A"
"2021","Jeker","AG","1135","88","A"
"2021","Kurz","AG","1135","88","A"
"2021","Muji","AG","1135","88","A"
"2021","Ochsner","AG","1135","88","A"
"2021","Selmanaj","AG","1135","88","A"
"2021","Sinani","AG","1135","88","A"
"2021","Steigmeier","AG","1135","88","A"
"2021","Strässle","AG","1135","88","A"
"2021","Stuber","AG","1135","88","A"
"2021","Todorovic","AG","1135","88","A"
"2021","Vetter","AG","1135","88","A"
"2021","Weiersmüller","AG","1135","88","A"
"2021","Bissig","AG","1156","87","A"
"2021","De Luca","AG","1156","87","A"
"2021","Elmiger","AG","1156","87","A"
"2021","Gjokaj","AG","1156","87","A"
"2021","Grieder","AG","1156","87","A"
"2021","Grünenfelder","AG","1156","87","A"
"2021","Güller","AG","1156","87","A"
"2021","Heusser","AG","1156","87","A"
"2021","Kurt","AG","1156","87","A"
"2021","Küttel","AG","1156","87","A"
"2021","Leka","AG","1156","87","A"
"2021","Marinkovic","AG","1156","87","A"
"2021","Moll","AG","1156","87","A"
"2021","Reist","AG","1156","87","A"
"2021","Röllin","AG","1156","87","A"
"2021","Schori","AG","1156","87","A"
"2021","Shaqiri","AG","1156","87","A"
"2021","Sigg","AG","1156","87","A"
"2021","Unternährer","AG","1156","87","A"
"2021","Ajdari","AG","1175","86","A"
"2021","Alder","AG","1175","86","A"
"2021","Bajraktari","AG","1175","86","A"
"2021","Bloch","AG","1175","86","A"
"2021","Deda","AG","1175","86","A"
"2021","Dreier","AG","1175","86","A"
"2021","Hort","AG","1175","86","A"
"2021","Ibrahim","AG","1175","86","A"
"2021","Idrizi","AG","1175","86","A"
"2021","Imboden","AG","1175","86","A"
"2021","Joller","AG","1175","86","A"
"2021","Santoro","AG","1175","86","A"
"2021","Schafroth","AG","1175","86","A"
"2021","Wenzinger","AG","1175","86","A"
"2021","Zellweger","AG","1175","86","A"
"2021","Özkan","AG","1175","86","A"
